Unnamed: 0,EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps,fuel_slope,fuel_bias,deg_slope,deg_bias,lag_slope_mean,lag_bias_mean
4222,São Paulo Grand Prix,19,2021,Haas F1 Team,MEDIUM,MSC,5.0,69.958,Qualifying,23.025,49.4125,60.63125,0.0,18.0,18.0,5.0,1.0,30.0,32.0,5.565,71,-0.281422222222222,88.11615555555558,-0.0020645636430582,76.28611059285622,0.1496595423895594,73.55445861731505
4223,São Paulo Grand Prix,19,2021,Haas F1 Team,MEDIUM,MSC,6.0,69.958,Qualifying,22.725,45.4375,63.3875,0.0,18.0,18.0,6.0,1.0,62.0,8.0,5.565,71,-0.281422222222222,88.11615555555558,0.1954999999999966,61.27966666666688,0.1496595423895594,73.55445861731505
4224,São Paulo Grand Prix,19,2021,Haas F1 Team,UNKNOWN,MAZ,3.0,70.589,Qualifying,22.8,52.1,61.1,0.0,19.0,17.0,3.0,1.0,9.0,1.0,5.565,71,-0.281422222222222,88.11615555555558,-0.6428353293413175,93.37306586826354,0.1496595423895594,73.55445861731505
4225,São Paulo Grand Prix,19,2021,McLaren,HARD,NOR,2.0,68.98,Qualifying,22.98,51.8,61.7,0.0,5.0,10.0,2.0,1.0,2.0,5.0,5.565,71,-0.281422222222222,88.11615555555558,-0.6428353293413175,93.37306586826354,0.1496595423895594,73.55445861731505
4226,São Paulo Grand Prix,19,2021,McLaren,HARD,NOR,4.0,68.98,Qualifying,22.8,51.8,61.2,0.0,5.0,10.0,4.0,7.0,8.0,1.0,5.565,71,-0.281422222222222,88.11615555555558,-0.6428353293413175,93.37306586826354,0.1496595423895594,73.55445861731505
4227,São Paulo Grand Prix,19,2021,McLaren,HARD,NOR,5.0,68.98,Qualifying,22.89310344827587,50.33103448275863,61.55172413793103,0.0,5.0,10.0,5.0,8.0,9.0,29.0,5.565,71,-0.043847222222222,76.86122222222221,0.0002670952659254,76.23948100526007,0.1496595423895594,73.55445861731505
4228,São Paulo Grand Prix,19,2021,McLaren,HARD,NOR,6.0,68.98,Qualifying,22.939393939393938,48.118181818181824,61.31515151515151,0.0,5.0,10.0,6.0,1.0,38.0,33.0,5.565,71,-0.043847222222222,76.86122222222221,0.0035451770451761,74.45638563288571,0.1496595423895594,73.55445861731505
4229,São Paulo Grand Prix,19,2021,McLaren,HARD,RIC,4.0,69.039,Qualifying,23.08947368421052,50.51052631578948,59.8842105263158,0.0,11.0,19.0,4.0,1.0,31.0,19.0,5.565,71,-0.043847222222222,76.86122222222221,-0.0261373626373623,75.82057142857144,0.1496595423895594,73.55445861731505
4230,São Paulo Grand Prix,19,2021,McLaren,MEDIUM,NOR,1.0,68.98,Qualifying,23.0,51.8,62.5,0.0,5.0,10.0,1.0,1.0,1.0,1.0,5.565,71,-0.043847222222222,76.86122222222221,-0.0261373626373623,75.82057142857144,0.1496595423895594,73.55445861731505
4231,São Paulo Grand Prix,19,2021,McLaren,MEDIUM,RIC,1.0,69.039,Qualifying,22.942857142857147,51.785714285714285,62.17142857142858,0.0,11.0,19.0,1.0,1.0,1.0,7.0,5.565,71,-0.043847222222222,76.86122222222221,-0.0261373626373623,75.82057142857144,0.1496595423895594,73.55445861731505
4232,São Paulo Grand Prix,19,2021,McLaren,MEDIUM,RIC,2.0,69.039,Qualifying,22.8,51.8,61.2,0.0,11.0,19.0,2.0,8.0,8.0,1.0,5.565,71,-0.043847222222222,76.86122222222221,-0.0261373626373623,75.82057142857144,0.1496595423895594,73.55445861731505
4233,São Paulo Grand Prix,19,2021,McLaren,MEDIUM,RIC,3.0,69.039,Qualifying,22.809090909090912,50.06363636363637,61.83181818181817,0.0,11.0,19.0,3.0,9.0,9.0,22.0,5.565,71,-0.043847222222222,76.86122222222221,-0.017430069930071,76.00566317016315,0.1496595423895594,73.55445861731505
4234,São Paulo Grand Prix,19,2021,McLaren,UNKNOWN,NOR,3.0,68.98,Qualifying,22.8,51.5,61.5,0.0,5.0,10.0,3.0,1.0,7.0,1.0,5.565,71,-0.043847222222222,76.86122222222221,-0.017430069930071,76.00566317016315,0.1496595423895594,73.55445861731505
4235,São Paulo Grand Prix,19,2021,Mercedes,HARD,BOT,4.0,68.426,Qualifying,23.172727272727272,51.09090909090909,60.21818181818183,0.0,1.0,3.0,4.0,1.0,31.0,11.0,5.565,71,-0.043847222222222,76.86122222222221,0.1043000000000033,69.6525999999999,0.1496595423895594,73.55445861731505
4236,São Paulo Grand Prix,19,2021,Mercedes,HARD,BOT,5.0,68.426,Qualifying,22.91,47.88,61.516666666666666,0.0,1.0,3.0,5.0,1.0,42.0,30.0,5.565,71,-0.043847222222222,76.86122222222221,0.0200815384615373,72.09359230769238,0.1496595423895594,73.55445861731505
4237,São Paulo Grand Prix,19,2021,Mercedes,HARD,HAM,4.0,67.934,Qualifying,23.15882352941177,50.61176470588235,60.41176470588236,0.0,10.0,1.0,4.0,1.0,27.0,17.0,5.565,71,-0.043847222222222,76.86122222222221,0.0256309523809545,72.58684523809514,0.0649654761904789,71.11972261904751
4238,São Paulo Grand Prix,19,2021,Mercedes,HARD,HAM,5.0,67.934,Qualifying,22.89642857142857,47.75357142857143,61.64642857142858,0.0,10.0,1.0,5.0,1.0,44.0,28.0,5.565,71,-0.043847222222222,76.86122222222221,0.0393618513323995,70.55571178120607,0.0297216948969684,71.32465204444922
4239,São Paulo Grand Prix,19,2021,Mercedes,MEDIUM,BOT,1.0,68.426,Qualifying,22.942857142857147,51.84285714285715,61.84285714285714,0.0,1.0,3.0,1.0,1.0,1.0,7.0,5.565,71,-0.043847222222222,76.86122222222221,0.0393618513323995,70.55571178120607,0.0297216948969684,71.32465204444922
4240,São Paulo Grand Prix,19,2021,Mercedes,MEDIUM,BOT,2.0,68.426,Qualifying,22.8,51.8,61.2,0.0,1.0,3.0,2.0,8.0,8.0,1.0,5.565,71,-0.043847222222222,76.86122222222221,0.0393618513323995,70.55571178120607,0.0297216948969684,71.32465204444922
4241,São Paulo Grand Prix,19,2021,Mercedes,MEDIUM,BOT,3.0,68.426,Qualifying,22.80909090909091,50.036363636363646,61.940909090909095,0.0,1.0,3.0,3.0,9.0,9.0,22.0,5.565,71,-0.043847222222222,76.86122222222221,0.0206678321678337,74.70289160839152,0.0297216948969684,71.32465204444922
4242,São Paulo Grand Prix,19,2021,Mercedes,MEDIUM,HAM,1.0,67.934,Qualifying,22.942857142857147,51.84285714285715,61.84285714285714,0.0,10.0,1.0,1.0,1.0,1.0,7.0,5.565,71,-0.043847222222222,76.86122222222221,0.0206678321678337,74.70289160839152,0.0297216948969684,71.32465204444922
4243,São Paulo Grand Prix,19,2021,Mercedes,MEDIUM,HAM,2.0,67.934,Qualifying,22.8,51.8,61.2,0.0,10.0,1.0,2.0,8.0,8.0,1.0,5.565,71,-0.043847222222222,76.86122222222221,0.0206678321678337,74.70289160839152,0.0297216948969684,71.32465204444922
4244,São Paulo Grand Prix,19,2021,Mercedes,MEDIUM,HAM,3.0,67.934,Qualifying,22.73888888888889,50.22222222222223,62.02222222222223,0.0,10.0,1.0,3.0,9.0,9.0,18.0,5.565,71,-0.043847222222222,76.86122222222221,-0.0335476190476181,75.34917857142854,-0.0064398934398921,75.02603508991004
4245,São Paulo Grand Prix,19,2021,Red Bull Racing,HARD,PER,4.0,68.483,Qualifying,23.178571428571427,50.91428571428571,60.3,0.0,4.0,4.0,4.0,1.0,29.0,14.0,5.565,71,-0.043847222222222,76.86122222222221,-0.0134642857142842,74.07042857142851,-0.0064398934398921,75.02603508991004
4246,São Paulo Grand Prix,19,2021,Red Bull Racing,HARD,PER,5.0,68.483,Qualifying,22.92222222222222,48.01111111111111,61.45925925925926,0.0,4.0,4.0,5.0,1.0,43.0,27.0,5.565,71,-0.043847222222222,76.86122222222221,0.0033857142857137,73.04087619047623,-0.0064398934398921,75.02603508991004
